"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322897;1;12;"Casa";"01 casa mista medindo 13,40 mts e frente X 11,60 mts de fundos , 2 pavimentos , cobertura de brasilit, loc na Esquina da Av Costa e Silva, Rua Duque de Caxias n.26 Ferreira Gomes AP area total 155,40m";"140000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322897;4;63;"Dinheiro em espécie - moeda nacional";"SALDO EM CONTA CORRENTE";"344,62";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322899;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO PALIO FIRE PLACA NEW 9358, 2007";"16396,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322900;1;12;"Casa";"imovel residencial localizado av Jose de Paula Lobo, 350 - Muca";"400000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322900;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Veiculo Civic XLR 2015/2016 Cor Cinza Placa QEN 1C20";"75000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322901;1;12;"Casa";"CASA EM ALVENARIA COM 2 PAVIMENTOS 268,09 M DECONSTRUCAO RUA AURORA BOREAL, JARDIM MARCO ZERO, 254 MACAPÁ/AP";"100000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322901;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HUNDAI/HB20X 1.6 2017/2018, COR PRATA, CHASSI9BHBG51DAJP798038";"45000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322903;1;12;"Casa";"casa em alvenria";"80000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322903;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"fiat argo";"20000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322906;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 BMW X1 SDRIVE 1.8 IVL 31, Camionete na cor marrom, 2013 - Placa GY0777";"50000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322906;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"REB/Guerra, Reboque na cor vermelha, 1987 - placa IIX9G79";"30000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322906;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"M.BENZ/LS 1634, C Trator na cor branca, 2003 Placa LOT5E23";"100000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322906;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VOLVO/FH 460 6x2T, C. Trator na cor branca, 2016 - placa PCL5F59";"400000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322906;6;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"BMW/X1 x 251 ACTIVEFLEX, Misto Utilitario na cor preta, 2021 - Placa ROD 5A75";"200000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002323587;1;12;"Casa";"01 CASA NO BAIRRO OLARIA - MAZAGÃO AP";"70000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002323589;1;12;"Casa";"LOCALIZADA EM MAZAGAO";"95000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002323589;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL MARCA FORD MODELO FIESTA - ANO 2011";"23000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002323590;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL MARCA CHEVROLET, MODELO ONIX - ANO 2018";"40000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002349315;1;12;"Casa";"IMOVEL RESIDENCIAL";"80000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002349315;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO VM/GOL 1.0 L MC4";"45000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002349316;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT/STRADA HD WKCCE 2017/2018";"55000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002349316;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FOX 1.0 GII 2011/2012";"20000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002351192;2;12;"Casa";"CASA ALVENARIA 172m2";"470000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002351192;1;12;"Casa";"CASA ALVENARIA 160m2";"230000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002351192;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CHEVROLET VECTRA 2011/2012";"50000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002351192;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"NISSAN KICKS 2018";"80000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002351847;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT TORO 2018/2019";"60000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002351849;1;12;"Casa";"TERRENO COM UMA CASA 10X25";"200000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002351851;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO BROS 160CC 2023";"20000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002351852;1;12;"Casa";"TERRENO COM UMA CASA 10X25";"85000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002351852;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO FAN 125 ANO 2011";"7000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002352776;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEÍCULO";"4000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002351502;1;12;"Casa";"Casa em Alvenaria ";"80000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002351616;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"L 200";"120000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002352480;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT STRADA ENDURANCE";"50000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002352770;1;12;"Casa";"RESIDÊNCIA";"50000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002352772;1;12;"Casa";"RESIDENCIA";"200000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002352773;1;12;"Casa";"RESIDENCIA";"30000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002352775;1;12;"Casa";"CASA";"20000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002352776;2;12;"Casa";"RESIDÊNCIA";"30000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002352777;1;12;"Casa";"RESIDÊNCIA";"15000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002352777;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"13000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002352779;1;12;"Casa";"RESIDÊNCIA";"12000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002355718;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"fiesta sedan";"35000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002355718;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"GOL G4";"25000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06009";"PRACUÚBA";30002362357;1;12;"Casa";"CASA";"40000,00";"18/09/2024";"11:40:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002369922;1;12;"Casa";"casa";"100000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002369922;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"carro";"40000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002369923;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"carro chevrolet ano 1997";"35000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002369926;1;12;"Casa";"casa em alvenaria ";"300000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002369926;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"veiculo modelo saveiro";"55000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002369927;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"carro clio";"14000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002369927;4;12;"Casa";"casa residencial";"60000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06173";"TARTARUGALZINHO";30002370259;1;12;"Casa";" declaro para os devido fins que tenho um casa no municipio no municipio de tartarugalzinho.";"200000,00";"17/09/2024";"14:56:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002375292;1;12;"Casa";"Casa em Alvenaria";"600000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002375297;1;12;"Casa";"Casa em Alvenaria ";"100000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002375299;1;12;"Casa";"Casa em Alvenaria";"200000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002375304;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Fiat Uno Mille 2007";"14000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002375304;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Picape Toyota 2023";"245000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002375307;2;63;"Dinheiro em espécie - moeda nacional";"Honorário advocaticio";"15000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002379979;1;12;"Casa";"RESIDÊNCIAL";"250000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002379979;2;12;"Casa";"CASA RESIDÊNCIAL";"150000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002379979;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO S10 ANO 2019";"150000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002379979;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO RENAULT CLIO ANO 2012";"15000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002384247;1;12;"Casa";"CASA EM ALVENARIA";"50000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06173";"TARTARUGALZINHO";30002397908;1;12;"Casa";"Uma casa em alvenaria no valor de 50.000,00 (Cinquenta milreais).";"50000,00";"04/10/2024";"17:38:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322897;3;19;"Outros bens imóveis";"01 ilha medindo 2HA localizado no Rio Araguari, no Municipio de Ferreira Gomes, adquirida, em 03/03/2007, construção 2 chales, maloca, sistema de agua artesanal, sistema eletrico nos padroes da CEA";"150000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002322906;1;19;"Outros bens imóveis";"Imovel urbano, na Rua Segunda do Seringal, 529 Jardim Marco Zero Maca´´pá/AP";"1000000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002323092;6;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE BANCO DO BRASIL";"490,42";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002323094;1;19;"Outros bens imóveis";"IMOVEL RESIDENCIAL ";"21000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002351616;2;19;"Outros bens imóveis";"RURAL";"600000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002375307;1;61;"Depósito bancário em conta corrente no País";"Banco Digital PagSeguro";"12254,38";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002375298;1;25;"Jóia, quadro, objeto de arte, de coleção, antiguidade, etc.";"Obras de Arte";"70000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30001903579;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VOLKSVAGEM POLO";"70000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30001903579;1;12;"Casa";"CASA NA AV WALTER JUCA";"300000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30001903579;2;12;"Casa";"CASA NA AV WALTER JUCA";"250000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30001903579;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"RENAULT KWID";"70000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30001903587;1;12;"Casa";"CASA NO BAIRRO ACQUAVILLE TUCUNARÉ";"300000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30001903587;2;12;"Casa";"CASA NO BAIRRO FONTE NOVA";"80000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30001903587;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CHEVROLET AGILE LTZ";"15000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30001903588;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA XR200";"7000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30001903588;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT PÁLIO ELX FLEX";"30000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30001903588;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FORD FIESTA SEDAN";"20000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30001903588;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA XR 250 TORNADO";"10000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30001903871;2;12;"Casa";"UMA CASA DE ALVENARIA MEDINDO 11 METROS DE LARGURACOM 15 METROS DE COMPRIMENTO, EDIFICADA EM UMAAREAS DE TERRA DE 25 METROS DE FRENTE COM 25 METROSDE FUNDO, situada em Almerim, no Estado do Pará.";"250000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30001903863;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"micro onibus, marcoplo/volare A8 ON, placa JWV-7864-GO, chassis n°93pb05b2m3c009613, RENAVAN n° 8010533692";"60000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30001903871;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM VEICULO MIS/UTILITARIO/NAO APLICA, CHASSI:JMYXTGK1WKZA01995, GASOLINA, PLACA: QLS3J59, ANO2019/2019, MODELO I/MMX ECLIPE CR HPES, COR VERMELHA .";"180000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30001931172;1;12;"Casa";"IMÓVEL RESIDENCIAL EM FERREIRA GOMES";"40000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30001931169;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HYUNDAI HB20 10M SENSE 2021/2022";"80000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30001931170;1;12;"Casa";"02 (DOIS) IMÓVEIS RESIDENCIAIS";"250000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30001931171;1;12;"Casa";"IMÓVEL RESIDENCIAL";"80000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30001931173;1;12;"Casa";"IMÓVEL RESIDENCIAL EM FERREIRA GOMES";"60000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30001931175;1;12;"Casa";"IMÓVEL EDIFICADO EM SÍTIO RESIDENCIAL URBANO";"80000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30001931175;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA BIS";"18000,00";"17/09/2024";"17:51:01"
